MMSI,Company,Origin,Destination,StDate,Distance,ETA,ATA,TradeRoute,
985216053,XPO Logistics,Seattle,Shenzhen,2018-01-30 16:29:29,17488.85128,2018-03-28 09:29:29,2018-04-01 23:29:29,Cape of Good Hope,
766024027,HPL,Seattle,Guangzhou,2019-12-29 22:40:33,17518.71829,2020-02-24 14:40:33,2020-02-29 05:40:33,Cape of Good Hope,
152208208,HPL,Los Angeles,Qingdao,2020-03-06 01:20:56,17364.8336,2020-05-01 11:20:56,2020-05-06 08:20:56,Cape of Good Hope,
703097178,HPL,Qingdao,Los Angeles,2018-09-04 10:32:40,17364.8336,2018-10-31 04:32:40,2018-11-04 18:32:40,Cape of Good Hope,
970782915,Maersk,Long Beach,Shenzhen,2016-12-01 10:16:42,16363.4842,2017-01-22 11:16:42,2017-01-31 18:16:42,Cape of Good Hope,
538641311,Maersk,Ningbo,Seattle,2017-02-25 05:19:27,18144.14566,2017-04-24 14:19:27,2017-04-27 13:19:27,Cape of Good Hope,
191651958,XPO Logistics,Ningbo,Seattle,2016-07-18 07:51:13,18144.14566,2016-09-14 15:51:13,2016-09-17 15:51:13,Cape of Good Hope,
191651958,XPO Logistics,Ningbo,Seattle,2016-11-25 07:51:13,18144.14566,2017-01-22 14:51:13,2017-01-25 15:51:13,Cape of Good Hope,
177335066,HPL,Shanghai,Long Beach,2016-03-06 01:37:58,17085.33753,2016-04-30 19:37:58,2016-05-06 09:37:58,Cape of Good Hope,
396295193,Maersk,Los Angeles,Shanghai,2016-04-14 08:56:01,17092.02804,2016-06-08 23:56:01,2016-06-14 16:56:01,Cape of Good Hope,
783464084,XPO Logistics,Long Beach,Shenzhen,2019-02-10 13:52:18,16363.4842,2019-04-03 20:52:18,2019-04-12 21:52:18,Cape of Good Hope,
462467307,HPL,Shanghai,Long Beach,2015-09-19 12:46:18,17085.33753,2015-11-13 12:46:18,2015-11-19 20:46:18,Cape of Good Hope,
490590890,Maersk,Qingdao,Los Angeles,2016-01-18 15:22:14,17364.8336,2016-03-14 21:22:14,2016-03-20 01:22:14,Cape of Good Hope,
348746486,Maersk,Shenzhen,Seattle,2016-07-01 04:21:01,17488.85128,2016-08-26 09:21:01,2016-08-31 14:21:01,Cape of Good Hope,
374207888,XPO Logistics,Long Beach,Shanghai,2017-12-08 19:32:51,17085.33753,2018-02-02 14:32:51,2018-02-08 05:32:51,Cape of Good Hope,
756847496,Maersk,Seattle,Shenzhen,2019-09-10 05:33:10,17488.85128,2019-11-05 05:33:10,2019-11-10 16:33:10,Cape of Good Hope,
181862659,Maersk,Ningbo,Seattle,2016-07-07 08:24:26,18144.14566,2016-09-04 00:24:26,2016-09-06 19:24:26,Cape of Good Hope,
305292267,XPO Logistics,Long Beach,Ningbo,2017-06-10 00:35:55,17018.77858,2017-08-03 07:35:55,2017-08-10 11:35:55,Cape of Good Hope,
169361375,HPL,Long Beach,Shanghai,2017-08-23 19:37:22,17085.33753,2017-10-18 11:37:22,2017-10-24 06:37:22,Cape of Good Hope,
654494120,Maersk,Seattle,Shanghai,2015-03-18 00:32:22,18210.70462,2015-05-16 13:32:22,2015-05-18 11:32:22,Cape of Good Hope,
994736045,XPO Logistics,Seattle,Ningbo,2015-05-01 04:54:24,18144.14566,2015-06-28 04:54:24,2015-07-01 15:54:24,Cape of Good Hope,
610175330,XPO Logistics,Los Angeles,Ningbo,2019-08-27 19:13:52,17025.46908,2019-10-21 02:13:52,2019-10-28 06:13:52,Cape of Good Hope,
198972819,XPO Logistics,Qingdao,Los Angeles,2017-03-14 09:52:50,17364.8336,2017-05-09 16:52:50,2017-05-14 20:52:50,Cape of Good Hope,
599766973,HPL,Long Beach,Shenzhen,2019-06-06 12:20:24,16363.4842,2019-07-28 19:20:24,2019-08-06 23:20:24,Cape of Good Hope,
599766973,HPL,Long Beach,Shenzhen,2019-10-08 12:20:24,16363.4842,2019-11-29 13:20:24,2019-12-08 23:20:24,Cape of Good Hope,
721391579,HPL,Shanghai,Los Angeles,2016-03-11 05:33:38,17092.02804,2016-05-05 18:33:38,2016-05-11 16:33:38,Cape of Good Hope,
152208208,HPL,Los Angeles,Qingdao,2019-06-29 01:20:56,17364.8336,2019-08-24 20:20:56,2019-08-29 12:20:56,Cape of Good Hope,
398672614,HPL,Los Angeles,Qingdao,2016-09-20 10:00:11,17364.8336,2016-11-15 10:00:11,2016-11-20 21:00:11,Cape of Good Hope,
515855260,Maersk,Seattle,Guangzhou,2016-12-28 08:10:15,17518.71829,2017-02-23 04:10:15,2017-02-27 20:10:15,Cape of Good Hope,
538641311,Maersk,Long Beach,Shanghai,2016-04-11 05:19:27,17085.33753,2016-06-05 23:19:27,2016-06-11 17:19:27,Cape of Good Hope,
732148707,XPO Logistics,Seattle,Shanghai,2017-09-30 01:05:47,18210.70462,2017-11-28 16:05:47,2017-11-30 13:05:47,Cape of Good Hope,
842585668,XPO Logistics,Guangzhou,Seattle,2018-09-11 18:02:48,17518.71829,2018-11-07 13:02:48,2018-11-12 06:02:48,Cape of Good Hope,
374207888,XPO Logistics,Los Angeles,Shanghai,2016-07-14 19:32:51,17092.02804,2016-09-08 14:32:51,2016-09-14 07:32:51,Cape of Good Hope,
599766973,HPL,Shenzhen,Long Beach,2019-12-11 12:20:24,16363.4842,2020-02-02 06:20:24,2020-02-11 00:20:24,Cape of Good Hope,
266470177,HPL,Ningbo,Los Angeles,2015-09-15 01:35:49,17025.46908,2015-11-08 13:35:49,2015-11-15 13:35:49,Cape of Good Hope,
103564270,HPL,Ningbo,Long Beach,2018-01-15 04:17:35,17018.77858,2018-03-10 11:17:35,2018-03-17 16:17:35,Cape of Good Hope,
803543773,HPL,Shenzhen,Seattle,2016-02-02 17:50:58,17488.85128,2016-03-29 17:50:58,2016-04-04 05:50:58,Cape of Good Hope,
803543773,HPL,Ningbo,Long Beach,2017-10-22 17:50:58,17018.77858,2017-12-16 11:50:58,2017-12-23 05:50:58,Cape of Good Hope,
490590890,Maersk,Qingdao,Los Angeles,2016-05-20 15:22:14,17364.8336,2016-07-16 00:22:14,2016-07-21 04:22:14,Cape of Good Hope,
803543773,HPL,Seattle,Shenzhen,2016-08-14 17:50:58,17488.85128,2016-10-10 04:50:58,2016-10-15 06:50:58,Cape of Good Hope,
803543773,HPL,Ningbo,Long Beach,2017-02-15 17:50:58,17018.77858,2017-04-11 04:50:58,2017-04-18 06:50:58,Cape of Good Hope,
756847496,Maersk,Shanghai,Long Beach,2017-10-20 05:33:10,17085.33753,2017-12-14 05:33:10,2017-12-20 18:33:10,Cape of Good Hope,
531033456,XPO Logistics,Guangzhou,Los Angeles,2018-11-19 21:02:28,16400.04171,2019-01-10 23:02:28,2019-01-20 10:02:28,Cape of Good Hope,
721391579,HPL,Shanghai,Long Beach,2016-11-27 05:33:38,17085.33753,2017-01-21 23:33:38,2017-01-27 18:33:38,Cape of Good Hope,
721391579,HPL,Long Beach,Shanghai,2017-01-30 05:33:38,17085.33753,2017-03-26 06:33:38,2017-04-01 18:33:38,Cape of Good Hope,
305292267,XPO Logistics,Shenzhen,Long Beach,2019-08-18 00:35:55,16363.4842,2019-10-09 13:35:55,2019-10-18 13:35:55,Cape of Good Hope,
540841455,HPL,Guangzhou,Long Beach,2015-05-06 15:37:14,16393.3512,2015-06-27 20:37:14,2015-07-07 04:37:14,Cape of Good Hope,
540841455,HPL,Los Angeles,Guangzhou,2019-08-05 15:37:14,16400.04171,2019-09-26 19:37:14,2019-10-06 04:37:14,Cape of Good Hope,
837455853,Maersk,Shenzhen,Seattle,2015-05-13 14:12:38,17488.85128,2015-07-09 11:12:38,2015-07-14 04:12:38,Cape of Good Hope,
402138122,XPO Logistics,Qingdao,Los Angeles,2015-01-09 19:14:56,17364.8336,2015-03-07 12:14:56,2015-03-12 09:14:56,Cape of Good Hope,
556488483,XPO Logistics,Seattle,Shenzhen,2017-01-05 01:09:06,17488.85128,2017-03-02 01:09:06,2017-03-07 15:09:06,Cape of Good Hope,
866182879,XPO Logistics,Long Beach,Shanghai,2017-08-27 15:03:02,17085.33753,2017-10-21 18:03:02,2017-10-28 05:03:02,Cape of Good Hope,
842585668,XPO Logistics,Seattle,Qingdao,2016-01-16 18:02:48,18483.51018,2016-03-17 02:02:48,2016-03-18 08:02:48,Cape of Good Hope,
616666198,HPL,Seattle,Shenzhen,2016-12-19 04:44:55,17488.85128,2017-02-13 12:44:55,2017-02-18 18:44:55,Cape of Good Hope,
242135016,Maersk,Seattle,Guangzhou,2019-11-02 01:34:55,17518.71829,2019-12-28 19:34:55,2020-01-02 16:34:55,Cape of Good Hope,
538641311,Maersk,Long Beach,Shanghai,2020-02-26 05:19:27,17085.33753,2020-04-21 08:19:27,2020-04-27 20:19:27,Cape of Good Hope,
973947386,Maersk,Long Beach,Shanghai,2017-05-15 13:18:18,17085.33753,2017-07-10 01:18:18,2017-07-16 04:18:18,Cape of Good Hope,
973947386,Maersk,Guangzhou,Seattle,2018-04-01 13:18:18,17518.71829,2018-05-27 18:18:18,2018-06-02 04:18:18,Cape of Good Hope,
837455853,Maersk,Los Angeles,Shenzhen,2018-12-05 14:12:38,16370.1747,2019-01-27 04:12:38,2019-02-05 05:12:38,Cape of Good Hope,
783464084,XPO Logistics,Shenzhen,Long Beach,2018-12-08 13:52:18,16363.4842,2019-01-30 02:52:18,2019-02-08 04:52:18,Cape of Good Hope,
438842120,XPO Logistics,Long Beach,Ningbo,2018-05-25 10:20:47,17018.77858,2018-07-18 22:20:47,2018-07-26 01:20:47,Cape of Good Hope,
994893772,XPO Logistics,Shanghai,Seattle,2015-11-21 16:52:36,18210.70462,2016-01-19 20:52:36,2016-01-22 07:52:36,Cape of Good Hope,
556488483,XPO Logistics,Shenzhen,Seattle,2015-02-14 01:09:06,17488.85128,2015-04-11 05:09:06,2015-04-16 16:09:06,Cape of Good Hope,
169361375,HPL,Seattle,Shenzhen,2020-01-30 19:37:22,17488.85128,2020-03-27 13:37:22,2020-04-01 10:37:22,Cape of Good Hope,
616666198,HPL,Seattle,Shenzhen,2017-04-24 04:44:55,17488.85128,2017-06-19 16:44:55,2017-06-24 19:44:55,Cape of Good Hope,
726767544,HPL,Los Angeles,Ningbo,2019-09-18 05:24:48,17025.46908,2019-11-11 13:24:48,2019-11-18 20:24:48,Cape of Good Hope,
546279360,HPL,Los Angeles,Qingdao,2015-08-16 09:35:57,17364.8336,2015-10-11 12:35:57,2015-10-17 00:35:57,Cape of Good Hope,
546279360,HPL,Qingdao,Los Angeles,2016-02-26 09:35:57,17364.8336,2016-04-23 00:35:57,2016-04-28 00:35:57,Cape of Good Hope,
946661434,HPL,Shanghai,Long Beach,2016-06-19 21:35:31,17085.33753,2016-08-14 03:35:31,2016-08-20 12:35:31,Cape of Good Hope,
538641311,Maersk,Shanghai,Long Beach,2015-09-30 05:19:27,17085.33753,2015-11-24 20:19:27,2015-11-30 21:19:27,Cape of Good Hope,
438842120,XPO Logistics,Seattle,Qingdao,2016-08-28 10:20:47,18483.51018,2016-10-27 22:20:47,2016-10-29 02:20:47,Cape of Good Hope,
396295193,Maersk,Shanghai,Long Beach,2017-11-04 08:56:01,17085.33753,2017-12-30 02:56:01,2018-01-05 00:56:01,Cape of Good Hope,
985216053,XPO Logistics,Shenzhen,Seattle,2017-07-30 16:29:29,17488.85128,2017-09-24 21:29:29,2017-09-30 08:29:29,Cape of Good Hope,
883318539,XPO Logistics,Seattle,Guangzhou,2017-01-13 20:28:49,17518.71829,2017-03-10 21:28:49,2017-03-16 12:28:49,Cape of Good Hope,
527096193,HPL,Shenzhen,Seattle,2015-05-26 11:17:26,17488.85128,2015-07-22 02:17:26,2015-07-27 03:17:26,Cape of Good Hope,
726767544,HPL,Long Beach,Guangzhou,2015-07-17 05:24:48,16393.3512,2015-09-07 18:24:48,2015-09-16 21:24:48,Cape of Good Hope,
785738413,HPL,Seattle,Guangzhou,2020-04-25 17:15:41,17518.71829,2020-06-21 04:15:41,2020-06-26 09:15:41,Cape of Good Hope,
100710587,HPL,Long Beach,Ningbo,2016-08-02 11:28:07,17018.77858,2016-09-26 05:28:07,2016-10-03 03:28:07,Cape of Good Hope,
748796291,Maersk,Los Angeles,Guangzhou,2018-04-29 18:02:31,16400.04171,2018-06-21 06:02:31,2018-06-30 11:02:31,Cape of Good Hope,
305292267,XPO Logistics,Long Beach,Ningbo,2017-10-15 00:35:55,17018.77858,2017-12-08 00:35:55,2017-12-15 17:35:55,Cape of Good Hope,
270620587,Maersk,Seattle,Qingdao,2016-09-09 22:08:37,18483.51018,2016-11-09 02:08:37,2016-11-10 15:08:37,Cape of Good Hope,
471367397,Maersk,Qingdao,Los Angeles,2020-01-01 21:28:12,17364.8336,2020-02-26 23:28:12,2020-03-03 14:28:12,Cape of Good Hope,
531033456,XPO Logistics,Los Angeles,Guangzhou,2018-09-16 21:02:28,16400.04171,2018-11-08 00:02:28,2018-11-17 14:02:28,Cape of Good Hope,
783464084,XPO Logistics,Long Beach,Qingdao,2015-12-09 13:52:18,17358.1431,2016-02-04 07:52:18,2016-02-09 06:52:18,Cape of Good Hope,
639137645,XPO Logistics,Qingdao,Long Beach,2016-06-25 06:55:42,17358.1431,2016-08-20 09:55:42,2016-08-25 23:55:42,Cape of Good Hope,
266470177,HPL,Ningbo,Los Angeles,2016-01-17 01:35:49,17025.46908,2016-03-11 11:35:49,2016-03-18 18:35:49,Cape of Good Hope,
348746486,Maersk,Los Angeles,Guangzhou,2019-10-22 04:21:01,16400.04171,2019-12-13 04:21:01,2019-12-22 22:21:01,Cape of Good Hope,
791425635,XPO Logistics,Seattle,Ningbo,2016-08-25 00:50:24,18144.14566,2016-10-22 02:50:24,2016-10-25 18:50:24,Cape of Good Hope,
611957051,XPO Logistics,Seattle,Shenzhen,2015-07-20 08:30:38,17488.85128,2015-09-14 22:30:38,2015-09-20 02:30:38,Cape of Good Hope,
398672614,HPL,Qingdao,Los Angeles,2016-03-13 10:00:11,17364.8336,2016-05-08 15:00:11,2016-05-14 04:00:11,Cape of Good Hope,
703097178,HPL,Qingdao,Los Angeles,2019-05-12 10:32:40,17364.8336,2019-07-07 18:32:40,2019-07-13 04:32:40,Cape of Good Hope,
266906319,Maersk,Shanghai,Long Beach,2018-03-09 05:00:00,17085.33753,2018-05-03 15:00:00,2018-05-10 00:00:00,Cape of Good Hope,
270620587,Maersk,Long Beach,Ningbo,2019-10-03 22:08:37,17018.77858,2019-11-27 18:08:37,2019-12-04 17:08:37,Cape of Good Hope,
971613458,Maersk,Los Angeles,Qingdao,2016-11-24 08:27:38,17364.8336,2017-01-19 09:27:38,2017-01-25 03:27:38,Cape of Good Hope,
610175330,XPO Logistics,Guangzhou,Long Beach,2015-05-08 19:13:52,16393.3512,2015-06-30 11:13:52,2015-07-09 14:13:52,Cape of Good Hope,
842585668,XPO Logistics,Qingdao,Seattle,2015-02-16 18:02:48,18483.51018,2015-04-17 19:02:48,2015-04-19 13:02:48,Cape of Good Hope,
842585668,XPO Logistics,Seattle,Guangzhou,2018-11-14 18:02:48,17518.71829,2019-01-10 00:02:48,2019-01-15 13:02:48,Cape of Good Hope,
304138441,XPO Logistics,Qingdao,Los Angeles,2018-05-13 02:05:03,17364.8336,2018-07-08 08:05:03,2018-07-13 21:05:03,Cape of Good Hope,
242135016,Maersk,Shanghai,Seattle,2017-02-22 01:34:55,18210.70462,2017-04-22 01:34:55,2017-04-24 20:34:55,Cape of Good Hope,
411932051,Maersk,Seattle,Guangzhou,2019-11-17 19:01:37,17518.71829,2020-01-13 02:01:37,2020-01-18 14:01:37,Cape of Good Hope,
471367397,Maersk,Qingdao,Los Angeles,2018-12-09 21:28:12,17364.8336,2019-02-04 19:28:12,2019-02-09 16:28:12,Cape of Good Hope,
374557282,XPO Logistics,Shanghai,Seattle,2015-05-23 12:30:15,18210.70462,2015-07-22 00:30:15,2015-07-24 07:30:15,Cape of Good Hope,
967517263,HPL,Qingdao,Long Beach,2015-01-28 03:17:06,17358.1431,2015-03-25 06:17:06,2015-03-30 22:17:06,Cape of Good Hope,
748796291,Maersk,Los Angeles,Guangzhou,2019-05-03 18:02:31,16400.04171,2019-06-25 02:02:31,2019-07-04 14:02:31,Cape of Good Hope,
883318539,XPO Logistics,Guangzhou,Seattle,2017-03-18 20:28:49,17518.71829,2017-05-14 04:28:49,2017-05-19 16:28:49,Cape of Good Hope,
191651958,XPO Logistics,Seattle,Ningbo,2017-10-22 07:51:13,18144.14566,2017-12-19 22:51:13,2017-12-23 03:51:13,Cape of Good Hope,
793682139,HPL,Ningbo,Seattle,2017-02-25 07:19:26,18144.14566,2017-04-24 12:19:26,2017-04-28 03:19:26,Cape of Good Hope,
348929174,HPL,Seattle,Shanghai,2015-04-17 15:10:51,18210.70462,2015-06-15 23:10:51,2015-06-18 11:10:51,Cape of Good Hope,
726767544,HPL,Long Beach,Guangzhou,2015-03-19 05:24:48,16393.3512,2015-05-10 22:24:48,2015-05-20 01:24:48,Cape of Good Hope,
829877017,Maersk,Long Beach,Qingdao,2016-05-01 20:58:09,17358.1431,2016-06-27 13:58:09,2016-07-02 17:58:09,Cape of Good Hope,
270620587,Maersk,Seattle,Qingdao,2016-05-01 22:08:37,18483.51018,2016-07-01 06:08:37,2016-07-02 19:08:37,Cape of Good Hope,
100710587,HPL,Long Beach,Ningbo,2015-03-20 11:28:07,17018.77858,2015-05-13 11:28:07,2015-05-21 08:28:07,Cape of Good Hope,
462467307,HPL,Qingdao,Los Angeles,2017-10-20 12:46:18,17364.8336,2017-12-15 17:46:18,2017-12-21 09:46:18,Cape of Good Hope,
803543773,HPL,Shenzhen,Seattle,2015-09-27 17:50:58,17488.85128,2015-11-23 05:50:58,2015-11-28 14:50:58,Cape of Good Hope,
919717628,XPO Logistics,Los Angeles,Shanghai,2016-04-15 14:41:09,17092.02804,2016-06-10 03:41:09,2016-06-16 12:41:09,Cape of Good Hope,
829877017,Maersk,Long Beach,Qingdao,2015-04-03 20:58:09,17358.1431,2015-05-30 00:58:09,2015-06-04 18:58:09,Cape of Good Hope,
270620587,Maersk,Long Beach,Ningbo,2019-05-31 22:08:37,17018.77858,2019-07-25 10:08:37,2019-08-01 20:08:37,Cape of Good Hope,
328067301,XPO Logistics,Shenzhen,Los Angeles,2015-05-17 12:54:18,16370.1747,2015-07-09 07:54:18,2015-07-18 10:54:18,Cape of Good Hope,
842585668,XPO Logistics,Qingdao,Seattle,2015-06-26 18:02:48,18483.51018,2015-08-26 06:02:48,2015-08-27 16:02:48,Cape of Good Hope,
561348463,XPO Logistics,Los Angeles,Qingdao,2016-12-13 07:47:21,17364.8336,2017-02-08 05:47:21,2017-02-13 05:47:21,Cape of Good Hope,
482154216,HPL,Shenzhen,Los Angeles,2015-10-05 10:34:12,16370.1747,2015-11-26 22:34:12,2015-12-06 08:34:12,Cape of Good Hope,
267617030,Maersk,Qingdao,Long Beach,2017-02-11 12:17:40,17358.1431,2017-04-08 14:17:40,2017-04-14 12:17:40,Cape of Good Hope,
935055183,Maersk,Los Angeles,Qingdao,2018-03-05 12:02:26,17364.8336,2018-04-30 18:02:26,2018-05-06 12:02:26,Cape of Good Hope,
440865629,XPO Logistics,Seattle,Shenzhen,2019-10-17 13:19:55,17488.85128,2019-12-12 14:19:55,2019-12-18 13:19:55,Cape of Good Hope,
374557282,XPO Logistics,Seattle,Shanghai,2015-07-29 12:30:15,18210.70462,2015-09-26 18:30:15,2015-09-29 12:30:15,Cape of Good Hope,
766024027,HPL,Guangzhou,Seattle,2019-06-13 22:40:33,17518.71829,2019-08-09 13:40:33,2019-08-14 22:40:33,Cape of Good Hope,
894738495,XPO Logistics,Long Beach,Qingdao,2017-07-05 09:48:51,17358.1431,2017-08-31 05:48:51,2017-09-05 10:48:51,Cape of Good Hope,
971613458,Maersk,Long Beach,Shanghai,2015-03-08 08:27:38,17085.33753,2015-05-02 17:27:38,2015-05-09 09:27:38,Cape of Good Hope,
169361375,HPL,Los Angeles,Qingdao,2015-03-30 19:37:22,17364.8336,2015-05-26 02:37:22,2015-05-31 20:37:22,Cape of Good Hope,
726767544,HPL,Ningbo,Los Angeles,2018-07-03 05:24:48,17025.46908,2018-08-27 01:24:48,2018-09-03 06:24:48,Cape of Good Hope,
785738413,HPL,Seattle,Qingdao,2015-05-03 17:15:41,18483.51018,2015-07-03 01:15:41,2015-07-04 18:15:41,Cape of Good Hope,
266299722,Maersk,Seattle,Shanghai,2017-10-06 03:57:30,18210.70462,2017-12-04 17:57:30,2017-12-07 04:57:30,Cape of Good Hope,
152208208,HPL,Long Beach,Qingdao,2017-05-17 01:20:56,17358.1431,2017-07-12 10:20:56,2017-07-18 02:20:56,Cape of Good Hope,
331816537,HPL,Qingdao,Long Beach,2017-04-21 21:13:07,17358.1431,2017-06-17 09:13:07,2017-06-22 22:13:07,Cape of Good Hope,
154009786,XPO Logistics,Seattle,Shanghai,2017-06-07 11:16:05,18210.70462,2017-08-05 18:16:05,2017-08-08 13:16:05,Cape of Good Hope,
438842120,XPO Logistics,Long Beach,Ningbo,2019-05-29 10:20:47,17018.77858,2019-07-23 03:20:47,2019-07-30 12:20:47,Cape of Good Hope,
191651958,XPO Logistics,Seattle,Ningbo,2016-09-21 07:51:13,18144.14566,2016-11-19 05:51:13,2016-11-22 09:51:13,Cape of Good Hope,
556488483,XPO Logistics,Seattle,Shenzhen,2016-08-28 01:09:06,17488.85128,2016-10-23 09:09:06,2016-10-29 03:09:06,Cape of Good Hope,
597982143,Maersk,Qingdao,Seattle,2020-02-02 01:06:08,18483.51018,2020-04-02 07:06:08,2020-04-04 03:06:08,Cape of Good Hope,
597982143,Maersk,Seattle,Qingdao,2020-04-07 01:06:08,18483.51018,2020-06-06 04:06:08,2020-06-08 03:06:08,Cape of Good Hope,
396295193,Maersk,Los Angeles,Shanghai,2016-08-16 08:56:01,17092.02804,2016-10-10 12:56:01,2016-10-17 10:56:01,Cape of Good Hope,
599766973,HPL,Qingdao,Long Beach,2017-11-17 12:20:24,17358.1431,2018-01-12 17:20:24,2018-01-18 14:20:24,Cape of Good Hope,
474932533,HPL,Shenzhen,Seattle,2016-03-18 21:15:08,17488.85128,2016-05-14 05:15:08,2016-05-19 23:15:08,Cape of Good Hope,
721391579,HPL,Los Angeles,Shanghai,2015-04-27 05:33:38,17092.02804,2015-06-21 10:33:38,2015-06-28 07:33:38,Cape of Good Hope,
266470177,HPL,Ningbo,Los Angeles,2015-01-04 01:35:49,17025.46908,2015-02-27 14:35:49,2015-03-07 03:35:49,Cape of Good Hope,
490590890,Maersk,Long Beach,Qingdao,2019-09-19 15:22:14,17358.1431,2019-11-14 22:22:14,2019-11-20 18:22:14,Cape of Good Hope,
181862659,Maersk,Ningbo,Seattle,2016-02-27 08:24:26,18144.14566,2016-04-25 09:24:26,2016-04-29 11:24:26,Cape of Good Hope,
971613458,Maersk,Qingdao,Los Angeles,2018-02-14 08:27:38,17364.8336,2018-04-12 03:27:38,2018-04-17 11:27:38,Cape of Good Hope,
328067301,XPO Logistics,Shanghai,Long Beach,2016-09-11 12:54:18,17085.33753,2016-11-05 21:54:18,2016-11-12 15:54:18,Cape of Good Hope,
842585668,XPO Logistics,Seattle,Guangzhou,2020-04-08 18:02:48,17518.71829,2020-06-04 14:02:48,2020-06-09 21:02:48,Cape of Good Hope,
482154216,HPL,Long Beach,Shanghai,2017-04-09 10:34:12,17085.33753,2017-06-04 00:34:12,2017-06-10 13:34:12,Cape of Good Hope,
599766973,HPL,Long Beach,Qingdao,2018-01-21 12:20:24,17358.1431,2018-03-18 20:20:24,2018-03-24 15:20:24,Cape of Good Hope,
726767544,HPL,Ningbo,Los Angeles,2019-07-15 05:24:48,17025.46908,2019-09-08 03:24:48,2019-09-15 08:24:48,Cape of Good Hope,
462467307,HPL,Long Beach,Shanghai,2015-07-16 12:46:18,17085.33753,2015-09-09 16:46:18,2015-09-16 15:46:18,Cape of Good Hope,
462467307,HPL,Qingdao,Los Angeles,2016-10-02 12:46:18,17364.8336,2016-11-28 02:46:18,2016-12-03 15:46:18,Cape of Good Hope,
267617030,Maersk,Seattle,Guangzhou,2015-03-15 12:17:40,17518.71829,2015-05-10 20:17:40,2015-05-16 16:17:40,Cape of Good Hope,
440865629,XPO Logistics,Shanghai,Long Beach,2018-03-11 13:19:55,17085.33753,2018-05-06 06:19:55,2018-05-12 17:19:55,Cape of Good Hope,
756847496,Maersk,Shenzhen,Seattle,2019-07-07 05:33:10,17488.85128,2019-09-01 10:33:10,2019-09-07 09:33:10,Cape of Good Hope,
837455853,Maersk,Long Beach,Ningbo,2017-04-04 14:12:38,17018.77858,2017-05-28 19:12:38,2017-06-05 18:12:38,Cape of Good Hope,
842585668,XPO Logistics,Seattle,Guangzhou,2019-03-26 18:02:48,17518.71829,2019-05-22 16:02:48,2019-05-27 22:02:48,Cape of Good Hope,
793682139,HPL,Seattle,Qingdao,2019-02-19 07:19:26,18483.51018,2019-04-20 12:19:26,2019-04-22 11:19:26,Cape of Good Hope,
872116778,Maersk,Qingdao,Long Beach,2016-08-21 04:47:09,17358.1431,2016-10-16 16:47:09,2016-10-22 08:47:09,Cape of Good Hope,
471367397,Maersk,Ningbo,Seattle,2015-05-15 21:28:12,18144.14566,2015-07-13 03:28:12,2015-07-17 01:28:12,Cape of Good Hope,
471367397,Maersk,Long Beach,Qingdao,2017-09-08 21:28:12,17358.1431,2017-11-04 13:28:12,2017-11-10 01:28:12,Cape of Good Hope,
866182879,XPO Logistics,Shanghai,Long Beach,2017-06-23 15:03:02,17085.33753,2017-08-18 09:03:02,2017-08-24 19:03:02,Cape of Good Hope,
152208208,HPL,Qingdao,Los Angeles,2019-04-25 01:20:56,17364.8336,2019-06-20 21:20:56,2019-06-26 05:20:56,Cape of Good Hope,
732148707,XPO Logistics,Seattle,Shanghai,2017-05-21 01:05:47,18210.70462,2017-07-19 02:05:47,2017-07-22 06:05:47,Cape of Good Hope,
305292267,XPO Logistics,Long Beach,Ningbo,2017-01-30 00:35:55,17018.77858,2017-03-25 14:35:55,2017-04-02 05:35:55,Cape of Good Hope,
305292267,XPO Logistics,Ningbo,Long Beach,2017-12-18 00:35:55,17018.77858,2018-02-10 06:35:55,2018-02-18 05:35:55,Cape of Good Hope,
857612317,XPO Logistics,Long Beach,Shanghai,2015-07-25 19:58:56,17085.33753,2015-09-19 07:58:56,2015-09-26 00:58:56,Cape of Good Hope,
766024027,HPL,Shanghai,Seattle,2016-12-01 22:40:33,18210.70462,2017-01-30 02:40:33,2017-02-02 03:40:33,Cape of Good Hope,
793682139,HPL,Qingdao,Long Beach,2016-01-30 07:19:26,17358.1431,2016-03-26 10:19:26,2016-04-01 12:19:26,Cape of Good Hope,
561348463,XPO Logistics,Qingdao,Los Angeles,2017-10-27 07:47:21,17364.8336,2017-12-23 05:47:21,2017-12-28 12:47:21,Cape of Good Hope,
462467307,HPL,Long Beach,Shanghai,2015-03-10 12:46:18,17085.33753,2015-05-05 04:46:18,2015-05-11 17:46:18,Cape of Good Hope,
